"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
121,1,0,1,1,1,1,1,2,0,2,1,0,2,0,1,1,1,0,3,1,1,1,1,1,3,1,1,1,0,1,1,0,3,0,1,1,0,2,1,1,1,0,0,2,2
122,0,2,1,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,2,2,0,0,0,1,0,0,0,3,0,1,0,0,2,1,0,0,0,0,0,1
123,1,1,0,0,3,1,0,2,1,1,1,1,1,0,1,1,2,0,2,2,1,0,1,0,2,1,2,0,0,1,1,0,1,0,0,1,2,4,0,0,1,0,1,1,2
124,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,1,0,0
125,2,1,1,1,0,2,0,2,0,1,2,1,0,0,0,2,1,0,1,0,2,2,0,0,2,2,1,0,0,0,2,0,1,0,0,2,0,2,0,0,2,0,0,0,3
126,1,1,0,1,0,1,0,2,1,0,1,1,0,0,1,1,0,0,2,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2
127,1,2,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0
128,0,0,1,0,1,0,1,2,3,1,0,0,1,1,0,0,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
129,1,0,1,1,1,1,2,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1
130,2,1,2,0,0,2,1,1,0,1,2,2,0,0,1,2,2,0,1,1,2,0,1,0,0,2,2,2,0,1,2,1,2,0,0,2,0,2,0,0,2,1,0,3,1
131,2,1,0,1,0,2,0,0,2,2,2,2,0,0,1,2,3,0,1,1,2,1,0,1,1,2,0,1,0,0,2,1,1,0,0,2,0,2,0,0,2,0,0,1,2
132,0,1,0,1,1,0,0,1,1,2,0,0,0,0,2,0,3,0,1,1,0,1,0,0,3,0,0,2,0,0,0,1,1,0,1,0,1,2,1,0,0,0,1,1,1
133,0,0,2,1,2,0,1,0,2,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,6,0,1,0,0,0,1,2,0,0,0,0,2,0,0,1,0,2
134,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2,0,2,0,1,1,0,1,0,1,1,0,1,4,0,0,0,1,0,1,2,0,2,1,0,1,0,1,2,1,2
135,0,0,0,0,2,0,2,1,0,1,0,1,0,1,2,0,0,0,1,0,0,2,0,0,1,0,0,4,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,1,0,1,0,3,3,0,0,0,3,1,1,1,0,1,0,0,0,0,2,0,0,3
