"t","Exp1Run1","Exp1Run2","Exp1Run3","Exp1Run4","Exp1Run5","Exp2Run1","Exp2Run2","Exp2Run3","Exp2Run4","Exp2Run5","Exp3Run1","Exp3Run2","Exp3Run3","Exp3Run4","Exp3Run5","Exp4Run1","Exp4Run2","Exp4Run3","Exp4Run4","Exp4Run5","Exp5Run1","Exp5Run2","Exp5Run3","Exp5Run4","Exp5Run5","Exp6Run1","Exp6Run2","Exp6Run3","Exp6Run4","Exp6Run5","Exp7Run1","Exp7Run2","Exp7Run3","Exp7Run4","Exp7Run5","Exp8Run1","Exp8Run2","Exp8Run3","Exp8Run4","Exp8Run5","Exp9Run1","Exp9Run2","Exp9Run3","Exp9Run4","Exp9Run5"
21,5241.34506348048,5420.17038242603,5518.60805318485,5210.42743417747,5563.16987508383,5241.34506348048,5351.93882463697,5222.13982775246,5298.12591407211,5417.54258672558,5241.34506348048,5177.95452508934,5551.8614462608,5439.72054787131,5346.81599431045,5241.34506348048,5151.14670708458,5406.0231622537,5143.7696473895,5227.87371119379,5241.34506348048,5347.46892997753,5318.07540639119,5362.54778975527,5496.79769854823,5241.34506348048,5346.98788664363,5458.71210139789,5409.1574181856,5283.08501855813,5241.34506348048,5325.06322016778,5174.12862875681,5288.50655410093,5585.2079677681,5241.34506348048,5372.266831985,5432.15700567492,5383.01157719767,5580.00305687613,5241.34506348048,5309.59638737902,5371.70931863287,5225.13707128877,5232.66780212368
22,5380.8414081038,5548.54338437752,5670.88504181638,5332.95628881279,5711.52211762725,5380.8414081038,5492.41852562192,5350.80520404609,5420.40322821304,5541.73034050833,5380.8414081038,5312.03144551103,5705.9703270319,5569.48227286055,5471.7742916493,5380.8414081038,5270.37135043731,5540.57021482508,5271.55988437105,5350.51969356957,5380.8414081038,5487.68440712718,5530.93356419976,5497.17735112901,5632.31268584667,5380.8414081038,5481.44373450188,5583.42282953657,5549.2106078285,5444.47281290189,5380.8414081038,5476.76443743842,5314.06195376972,5416.45514977502,5735.16707967272,5380.8414081038,5501.73304165192,5589.11833980725,5470.37614127124,5671.9177655771,5380.8414081038,5454.7968741931,5512.95853138627,5364.94929136877,5357.2859169718
23,5475.03552333569,5683.39721561912,5800.37285979437,5415.33601037759,5837.75675957741,5475.03552333569,5588.70410117055,5489.95198326896,5514.52798909539,5651.18183315026,5475.03552333569,5446.65686837197,5737.96187046798,5670.57946662339,5618.6617452591,5475.03552333569,5392.17986285922,5686.54332418144,5399.4067358289,5482.35673299955,5475.03552333569,5564.21498804907,5666.4164830288,5579.34310899111,5711.12319317357,5475.03552333569,5561.56068387391,5713.51099284682,5689.19912370382,5560.65493208966,5475.03552333569,5583.47721146063,5429.29461038336,5527.0410359854,5766.57743515698,5475.03552333569,5621.37255029796,5658.72255230954,5578.15522756589,5801.54630082063,5475.03552333569,5583.70236894179,5585.35532255583,5477.7073473342,5481.37464430886
24,1582.55205480462,1714.46735504919,1695.21465630004,1481.75271135121,1636.4259657955,1582.55205480462,1664.88217405492,1563.90560001982,1600.00616087441,1656.82004305678,1582.55205480462,1461.08732089291,1664.39140701175,1595.2447946072,1548.90630188186,1582.55205480462,1481.42574870982,1647.2110687962,1492.4502915058,1523.35559530986,1582.55205480462,1541.33252439333,1581.03495280281,1578.05761054103,1634.35428942972,1582.55205480462,1645.86884580437,1617.81205806888,1632.95466633695,1583.89177659406,1582.55205480462,1563.73976607573,1597.69193455302,1577.62440743963,1637.63314180874,1582.55205480462,1567.61954281871,1561.27745048049,1533.19515208346,1626.72428000864,1582.55205480462,1615.77159926188,1559.25646968814,1484.41304473743,1481.92780138543
25,1697.73283052116,2532.10596663297,2555.06405221872,1867.15294896177,2355.73694769274,1697.73283052116,1732.28284618347,1534.96882009859,1606.94559750082,1959.91983335894,1697.73283052116,2151.82211799234,2205.59590528416,2039.54471971907,1998.17228640943,1697.73283052116,1311.82729379892,2228.57967245899,1678.84906238772,1646.53292281325,1697.73283052116,1936.44854960768,1983.15372276207,1709.20091459076,2268.04936836199,1697.73283052116,1739.10274167024,2111.52200811327,1754.52779323137,1682.52478237308,1697.73283052116,1694.44726496813,1436.40804227588,1566.49757570916,2233.80493979309,1697.73283052116,1853.49964833806,2146.00147023361,2420.976598899,2378.95009888073,1697.73283052116,1763.27367838411,1785.26039052258,1293.1308818499,1478.17640012584
26,4044.56577870454,4375.87881346498,4470.08958412968,4072.85000867973,4471.35487832411,4044.56577870454,4287.66062901551,3958.97151746901,4251.82148676877,4222.50601349611,4044.56577870454,4109.16599808712,4384.62112394975,4218.80455651383,4104.84360514443,4044.56577870454,3997.50602999384,4265.34548932784,3989.32097927017,4051.20106740313,4044.56577870454,4118.83564062039,4179.2133533003,4141.89282615985,4331.85206681923,4044.56577870454,4247.76322632674,4374.21834099828,4326.28932822312,4046.79976043881,4044.56577870454,4056.69227433702,3966.90765474474,4081.64204248011,4368.00629044858,4044.56577870454,4193.14229266684,4254.81007460469,4221.61555352377,4457.59160644731,4044.56577870454,4055.0071714262,4126.41630347982,3993.66843501395,3987.8697239018
27,2719.88802435445,2575.64520977069,3104.23169320972,2573.13822872135,3334.09659499957,2719.88802435445,2803.60200003632,2529.76439895753,2666.87289081256,2925.89321267797,2719.88802435445,2469.03511228985,3153.33518747423,2996.82513139272,2801.61721922137,2719.88802435445,2452.66036846724,3077.54506053233,2361.00090398284,2634.27435123763,2719.88802435445,2846.2170525131,2825.26571292485,2960.94522274696,3093.5569111201,2719.88802435445,2621.13186585997,3090.40602413303,3173.62110722836,2850.15694129411,2719.88802435445,3011.09623955166,2543.94634586266,2927.70622427778,3134.56355162625,2719.88802435445,2868.11014401946,2976.71320193368,2712.31344888734,3233.84325347377,2719.88802435445,2692.95620075953,3208.99770590185,3113.24653222787,2796.42396131694
28,3809.75811803215,4030.51865127339,4124.79079943051,3761.91791794479,4369.67637602896,3809.75811803215,3915.33936290376,3706.61923159625,3796.26375959316,4057.13994303464,3809.75811803215,3793.45595313895,4235.69729755356,4084.68721876771,3880.5539330882,3809.75811803215,3588.60601789222,4028.3676654902,3690.56804905751,3778.66118351936,3809.75811803215,3911.22483471262,3988.94845022349,3873.67163711181,4029.01057424953,3809.75811803215,3868.30115501057,4155.21324521249,3954.42940923043,3818.66546494263,3809.75811803215,3909.72315602441,3615.28558566165,3818.67461128176,4215.2621580491,3809.75811803215,3963.63017664142,4079.8163576336,3938.10606074704,4340.89091748189,3809.75811803215,3827.56952999695,4042.21838198046,3814.72622584422,3792.05341560439
29,3808.52375710941,4142.83859686108,4335.98065218041,3861.625680147,4448.00332775513,3808.52375710941,3974.18143910535,3803.54561826242,3868.83454980227,4118.45529670482,3808.52375710941,3886.11463956446,4341.95966696033,4150.38771240641,4008.43939472134,3808.52375710941,3690.74155380779,4018.58441781327,3723.73705174664,3862.38107749803,3808.52375710941,4020.34215206319,4059.58216611756,4017.80001314883,4208.00896330182,3808.52375710941,3894.07204443488,4206.34275820121,4134.28461404607,3849.92356092613,3808.52375710941,4028.93849768845,3756.96215002191,3951.3314569964,4329.51677947303,3808.52375710941,3981.40080976246,4166.54630682748,4066.41495551013,4432.37708762411,3808.52375710941,3933.00583586829,4063.57483231593,3927.90311072779,3866.26763312647
30,3958.62108427251,4224.02796006559,4449.40350065495,3974.29969944143,4571.7705677726,3958.62108427251,4116.65869800655,3907.87996704338,4005.29952744017,4217.67956483557,3958.62108427251,3974.79550608458,4466.11899010159,4255.75561214248,4119.07263248884,3958.62108427251,3794.61788860007,4254.13692259955,3843.38940703527,3977.64194501381,3958.62108427251,4129.04596214708,4170.02485207862,4097.3630803218,4322.22836948018,3958.62108427251,4050.08994358936,4322.90413956343,4237.27820530707,4024.11931860109,3958.62108427251,4122.48871033545,3857.56346026601,4045.51299349824,4452.85853982124,3958.62108427251,4135.94495663954,4277.98453862837,4144.81337761062,4547.57030608695,3958.62108427251,4038.05081995395,4218.94503118039,4020.40744700593,3934.66801400513
31,4084.4600640259,4354.49266017445,4474.06371667453,4079.61090227747,4682.73775222264,4084.4600640259,4222.60210657225,3919.6156880379,4115.48769871084,4328.63160089216,4084.4600640259,4071.98758584489,4586.3457956472,4366.889152416,4224.63788900574,4084.4600640259,3873.97869631884,4300.03472725205,3873.56838768178,4060.50378357712,4084.4600640259,4182.08728023643,4271.29163281192,4223.72063199172,4372.11001314369,4084.4600640259,4141.60265490832,4433.93090557112,4349.28322194863,4135.80553816811,4084.4600640259,4224.99764997965,3951.38358748052,4157.31522636602,4573.43932449219,4084.4600640259,4253.17790937234,4384.54315832522,4265.45930879314,4678.13688435025,4084.4600640259,4149.16974643744,4317.88006892791,4131.61951009235,4038.74699755028
32,4191.07662198661,4413.417571558,4667.51499000864,4173.88262771726,4819.53837848669,4191.07662198661,4338.94532364858,4079.62992860234,4206.78246308515,4434.00325320407,4191.07662198661,4198.93701573315,4613.54454882991,4475.79959857776,4331.06105038184,4191.07662198661,3995.03983637231,4450.47571859934,4022.2428633629,4135.74249850274,4191.07662198661,4326.58016673108,4393.65081312714,4331.50185866954,4415.42771732122,4191.07662198661,4257.97512377752,4567.30888521803,4417.61632068386,4241.48955902997,4191.07662198661,4335.92782977074,4067.62297541413,4268.44703724801,4698.66599474409,4191.07662198661,4354.12473052871,4496.24367324062,4380.12274678614,4724.0912691676,4191.07662198661,4238.68779025681,4429.92005200673,4242.66937187774,4152.722258455
33,4297.82531526163,4539.59737295835,4707.82638229239,4280.00755354612,4951.07404258502,4297.82531526163,4444.17864371592,4179.92993038849,4323.75468513938,4546.44469191214,4297.82531526163,4301.75053548139,4805.11530037738,4593.11470175168,4441.7837255518,4297.82531526163,4096.94743889021,4547.56964406895,4119.59414310703,4273.61327587949,4297.82531526163,4435.50493829905,4488.99065528638,4438.00647106099,4625.65549580175,4297.82531526163,4363.8529665778,4679.02661362283,4567.82659025221,4353.01387167242,4297.82531526163,4445.1893175373,4161.78980691579,4374.09462258714,4680.66314857143,4297.82531526163,4455.28557128064,4591.47029930611,4497.83977168573,4903.70101125394,4297.82531526163,4306.52704344092,4548.11769553289,4359.54110994112,4258.17837550939
34,4404.97647167929,4668.10224887792,4883.56974281266,4396.79011863895,5085.34183923504,4404.97647167929,4556.13790480868,4281.57891267584,4443.84287703476,4658.68833602183,4404.97647167929,4419.42372498164,4937.43292052076,4703.46714082564,4514.73625689792,4404.97647167929,4208.54567235127,4693.36751115486,4241.30926594026,4387.58430824179,4404.97647167929,4565.02825893903,4600.75494740486,4555.73144456303,4683.41052328746,4404.97647167929,4487.07627802719,4689.84602123504,4691.37669231098,4469.97529822535,4404.97647167929,4556.90706672872,4279.16824637076,4479.88519253136,4911.29881111643,4404.97647167929,4564.41084701831,4720.2656998368,4617.12585781979,5032.09163690224,4404.97647167929,4450.6202177047,4665.95205318023,4466.71208267992,4375.24081271207
35,4523.35348827532,4781.04933721756,5014.3759948946,4497.31376614932,5198.11623060523,4523.35348827532,4662.54088143179,4398.49820952396,4550.66697926504,4794.29918106195,4523.35348827532,4536.46128807626,5072.03123249771,4778.91794158863,4661.13947707055,4523.35348827532,4319.84964731928,4806.05596410536,4336.25097722784,4413.32111578805,4523.35348827532,4683.00440960003,4723.65654681456,4668.15631253271,4835.47273857061,4523.35348827532,4593.65993563022,4892.43897992885,4804.38287740308,4587.73707662555,4523.35348827532,4674.71943694888,4390.32122997008,4592.10861268781,5045.63190443434,4523.35348827532,4687.99976147814,4843.69425184784,4735.71128008118,5105.2904880894,4523.35348827532,4573.93585292333,4772.59272760526,4578.41773795324,4492.77892800874
